path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-4546,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA24-5F96,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA24-5F96,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA24-5F96-01', 'asset_id': 'SYS-DA24-5F96', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4547,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA25-F605,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA25-F605,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA25-F605-01', 'asset_id': 'SYS-DA25-F605', 'edge_factor': 1}"
AP-4548,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA26-3233,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA26-3233,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA26-3233-01', 'asset_id': 'SYS-DA26-3233', 'edge_factor': 1}"
AP-4549,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA27-ECA1,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA27-ECA1,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA27-ECA1-01', 'asset_id': 'SYS-DA27-ECA1', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4550,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA28-6B3D,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA28-6B3D,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA28-6B3D-01', 'asset_id': 'SYS-DA28-6B3D', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4551,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA29-9521,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA29-9521,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA29-9521-01', 'asset_id': 'SYS-DA29-9521', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4552,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA7-62ED,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA7-62ED,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA7-62ED-01', 'asset_id': 'SYS-DA7-62ED', 'edge_factor': 1}"
AP-4553,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA8-77F8,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA8-77F8,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA8-77F8-01', 'asset_id': 'SYS-DA8-77F8', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4554,TP-IF-SI2-9581-AUTO-INT-01,SYS-DA9-228C,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>EXT-PL-F51124>SYS-DA9-228C,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA9-228C-01', 'asset_id': 'SYS-DA9-228C', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI2-9581-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7}"
AP-4555,TP-IF-SI23-5036-AUTO-CTL-01,SYS-DA6-896E,TP-IF-SI23-5036-AUTO-CTL-01>IF-SI23-5036>EXT-PL-EDB44F>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-EDB44F-IF-SI23-5036-01#rev', 'asset_id': 'EXT-PL-EDB44F', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-EDB44F-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-4556,TP-IF-SI23-5036-AUTO-ING-01,SYS-DA6-896E,TP-IF-SI23-5036-AUTO-ING-01>IF-SI23-5036>EXT-PL-EDB44F>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-EDB44F-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-EDB44F-IF-SI23-5036-01#rev', 'asset_id': 'EXT-PL-EDB44F', 'edge_factor': 0.7}"
AP-4557,TP-IF-SI23-5036-AUTO-INT-01,SYS-DA6-896E,TP-IF-SI23-5036-AUTO-INT-01>IF-SI23-5036>EXT-PL-EDB44F>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-EDB44F-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-EDB44F-IF-SI23-5036-01#rev', 'asset_id': 'EXT-PL-EDB44F', 'edge_factor': 0.7}"
AP-4558,TP-IF-SI24-FA8B-AUTO-CTL-01,SYS-DA6-896E,TP-IF-SI24-FA8B-AUTO-CTL-01>IF-SI24-FA8B>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4559,TP-IF-SI24-FA8B-AUTO-CTL-01,SYS-DA4-3B2A,TP-IF-SI24-FA8B-AUTO-CTL-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4560,TP-IF-SI24-FA8B-AUTO-CTL-01,SYS-DA5-8760,TP-IF-SI24-FA8B-AUTO-CTL-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4561,TP-IF-SI24-FA8B-AUTO-ING-01,SYS-DA6-896E,TP-IF-SI24-FA8B-AUTO-ING-01>IF-SI24-FA8B>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-4562,TP-IF-SI24-FA8B-AUTO-ING-01,SYS-DA4-3B2A,TP-IF-SI24-FA8B-AUTO-ING-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4563,TP-IF-SI24-FA8B-AUTO-ING-01,SYS-DA5-8760,TP-IF-SI24-FA8B-AUTO-ING-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-4564,TP-IF-SI24-FA8B-AUTO-INT-01,SYS-DA6-896E,TP-IF-SI24-FA8B-AUTO-INT-01>IF-SI24-FA8B>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4565,TP-IF-SI24-FA8B-AUTO-INT-01,SYS-DA4-3B2A,TP-IF-SI24-FA8B-AUTO-INT-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4566,TP-IF-SI24-FA8B-AUTO-INT-01,SYS-DA5-8760,TP-IF-SI24-FA8B-AUTO-INT-01>IF-SI24-FA8B>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI24-FA8B-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-4567,TP-IF-SI25-7E25-AUTO-CTL-01,SYS-DA6-896E,TP-IF-SI25-7E25-AUTO-CTL-01>IF-SI25-7E25>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI25-7E25-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4568,TP-IF-SI25-7E25-AUTO-ING-01,SYS-DA6-896E,TP-IF-SI25-7E25-AUTO-ING-01>IF-SI25-7E25>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI25-7E25-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4569,TP-IF-SI25-7E25-AUTO-INT-01,SYS-DA6-896E,TP-IF-SI25-7E25-AUTO-INT-01>IF-SI25-7E25>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI25-7E25-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4570,TP-IF-SI26-F8AB-AUTO-CTL-01,SYS-DA4-3B2A,TP-IF-SI26-F8AB-AUTO-CTL-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4571,TP-IF-SI26-F8AB-AUTO-CTL-01,SYS-DA5-8760,TP-IF-SI26-F8AB-AUTO-CTL-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4572,TP-IF-SI26-F8AB-AUTO-ING-01,SYS-DA4-3B2A,TP-IF-SI26-F8AB-AUTO-ING-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-4573,TP-IF-SI26-F8AB-AUTO-ING-01,SYS-DA5-8760,TP-IF-SI26-F8AB-AUTO-ING-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4574,TP-IF-SI26-F8AB-AUTO-INT-01,SYS-DA4-3B2A,TP-IF-SI26-F8AB-AUTO-INT-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-4575,TP-IF-SI26-F8AB-AUTO-INT-01,SYS-DA5-8760,TP-IF-SI26-F8AB-AUTO-INT-01>IF-SI26-F8AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI26-F8AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4576,TP-IF-SI27-A6AB-AUTO-CTL-01,SYS-DA6-896E,TP-IF-SI27-A6AB-AUTO-CTL-01>IF-SI27-A6AB>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4577,TP-IF-SI27-A6AB-AUTO-CTL-01,SYS-DA4-3B2A,TP-IF-SI27-A6AB-AUTO-CTL-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-4578,TP-IF-SI27-A6AB-AUTO-CTL-01,SYS-DA5-8760,TP-IF-SI27-A6AB-AUTO-CTL-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-4579,TP-IF-SI27-A6AB-AUTO-ING-01,SYS-DA6-896E,TP-IF-SI27-A6AB-AUTO-ING-01>IF-SI27-A6AB>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4580,TP-IF-SI27-A6AB-AUTO-ING-01,SYS-DA4-3B2A,TP-IF-SI27-A6AB-AUTO-ING-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7}"
AP-4581,TP-IF-SI27-A6AB-AUTO-ING-01,SYS-DA5-8760,TP-IF-SI27-A6AB-AUTO-ING-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-4582,TP-IF-SI27-A6AB-AUTO-INT-01,SYS-DA6-896E,TP-IF-SI27-A6AB-AUTO-INT-01>IF-SI27-A6AB>EXT-PL-A8C6D8>SYS-DA6-896E,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-A8C6D8', 'edge_factor': 0.7}"
AP-4583,TP-IF-SI27-A6AB-AUTO-INT-01,SYS-DA4-3B2A,TP-IF-SI27-A6AB-AUTO-INT-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-4584,TP-IF-SI27-A6AB-AUTO-INT-01,SYS-DA5-8760,TP-IF-SI27-A6AB-AUTO-INT-01>IF-SI27-A6AB>EXT-PL-E5EACE>SYS-DA5-8760,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-IF-SI27-A6AB-01#rev', 'asset_id': 'EXT-PL-E5EACE', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-4585,TP-IF-SI3-4956-AUTO-CTL-01,SYS-DA10-DEF7,TP-IF-SI3-4956-AUTO-CTL-01>IF-SI3-4956>EXT-PL-F51124>SYS-DA10-DEF7,2,0.162925,0.475,Medium,2026-05-20T06:10:38.686Z,entry_likelihood_value(Medium)=0.5 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-IF-SI3-4956-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 0.7} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA10-DEF7-01', 'asset_id': 'SYS-DA10-DEF7', 'edge_factor': 1}"
